date,product_id,warehouse_id,region,supplier_id,sales,stock_level,lead_time_days,reorder_point,promotion,holiday,is_weekend,unit_price,ordering_cost,holding_cost
2022-01-11,P001,WH001,North,S001,111,1669,7,1008,1,0,0,25.02,48.12,0.5
2022-01-11,P001,WH002,South,S001,74,1580,6,691,1,0,0,25.3,47.16,0.5
2022-01-11,P001,WH003,East,S001,111,1368,7,1209,1,0,0,24.9,52.81,0.5
2022-01-11,P002,WH001,North,S001,71,1643,6,576,1,0,0,43.39,47.39,0.9
2022-01-11,P002,WH002,South,S001,53,637,5,384,1,0,0,43.03,51.92,0.9
2022-01-11,P002,WH003,East,S001,85,1776,7,806,1,0,0,44.13,51.15,0.9
2022-01-11,P003,WH001,North,S002,186,2766,11,2640,1,0,0,12.46,46.31,0.5
2022-01-11,P003,WH002,South,S002,117,2110,6,1152,1,0,0,12.39,49.14,0.5
2022-01-11,P003,WH003,East,S002,232,2122,8,2304,1,0,0,11.98,49.16,0.5
2022-01-11,P004,WH001,North,S002,49,910,7,504,1,0,0,76.1,47.15,1.6
2022-01-11,P004,WH002,South,S002,37,736,6,345,1,0,0,82.75,49.54,1.6
2022-01-11,P004,WH003,East,S002,63,758,5,432,1,0,0,81.9,48.25,1.6
2022-01-11,P005,WH001,North,S003,95,2031,6,1080,1,0,0,18.51,49.59,0.5
2022-01-11,P005,WH002,South,S003,96,2042,9,1296,1,0,0,17.56,49.38,0.5
2022-01-11,P005,WH003,East,S003,156,2949,8,1728,1,0,0,18.71,51.59,0.5
2022-01-11,P006,WH001,North,S003,91,854,10,1080,1,0,0,33.78,50.18,0.7
2022-01-11,P006,WH002,South,S003,63,1216,10,864,1,0,0,33.55,45.42,0.7
2022-01-11,P006,WH003,East,S003,90,1037,7,907,1,0,0,36.6,45.12,0.7
2022-01-11,P007,WH001,North,S004,142,2217,9,1944,1,0,0,22.6,48.5,0.5
2022-01-11,P007,WH002,South,S004,110,1563,8,1382,1,0,0,22.35,45.98,0.5
2022-01-11,P007,WH003,East,S004,171,1946,8,2073,1,0,0,23.03,45.82,0.5
2022-01-11,P008,WH001,North,S004,44,729,5,270,1,0,0,92.2,48.82,1.9
2022-01-11,P008,WH002,South,S004,32,649,5,216,1,0,0,95.29,51.44,1.9
2022-01-11,P008,WH003,East,S004,43,1108,8,518,1,0,0,95.78,51.02,1.9
2022-01-11,P009,WH001,North,S005,105,1825,8,1056,1,0,0,27.55,46.28,0.56
2022-01-11,P009,WH002,South,S005,67,1235,3,316,1,0,0,29.24,51.13,0.56
2022-01-11,P009,WH003,East,S005,109,1468,6,950,1,0,0,28.41,53.87,0.56
2022-01-11,P010,WH001,North,S005,72,1428,5,450,1,0,0,57.3,53.47,1.1
2022-01-11,P010,WH002,South,S005,57,854,5,360,1,0,0,56.26,53.42,1.1
2022-01-11,P010,WH003,East,S005,85,976,9,972,1,0,0,57.67,50.45,1.1
2022-01-12,P001,WH001,North,S001,85,2232,5,720,0,0,0,25.01,47.14,0.5
2022-01-12,P001,WH002,South,S001,68,1468,8,921,0,0,0,25.02,50.9,0.5
2022-01-12,P001,WH003,East,S001,104,2455,3,518,0,0,0,25.34,53.73,0.5
2022-01-12,P002,WH001,North,S001,50,1148,7,672,0,0,0,43.86,45.09,0.9
2022-01-12,P002,WH002,South,S001,42,1177,5,384,0,0,0,45.25,47.04,0.9
2022-01-12,P002,WH003,East,S001,70,1059,9,1036,0,0,0,46.28,48.55,0.9
2022-01-12,P003,WH001,North,S002,133,3586,7,1680,0,0,0,12.29,45.35,0.5
2022-01-12,P003,WH002,South,S002,89,1699,4,768,0,0,0,12.45,48.06,0.5
2022-01-12,P003,WH003,East,S002,196,4653,6,1728,0,0,0,11.87,50.93,0.5
2022-01-12,P004,WH001,North,S002,48,527,5,360,0,0,0,78.84,51.2,1.6
2022-01-12,P004,WH002,South,S002,30,792,12,691,0,0,0,80.64,45.65,1.6
2022-01-12,P004,WH003,East,S002,59,1151,10,864,0,0,0,82.44,51.76,1.6
2022-01-12,P005,WH001,North,S003,111,2213,5,900,0,0,0,17.21,45.77,0.5
2022-01-12,P005,WH002,South,S003,92,2071,5,720,0,0,0,18.03,52.89,0.5
2022-01-12,P005,WH003,East,S003,105,2297,6,1296,0,0,0,17.26,49.34,0.5
2022-01-12,P006,WH001,North,S003,64,1585,4,432,0,0,0,36.52,54.98,0.7
2022-01-12,P006,WH002,South,S003,42,1185,10,864,0,0,0,33.66,52.86,0.7
2022-01-12,P006,WH003,East,S003,83,1444,6,777,0,0,0,35.31,50.72,0.7
2022-01-12,P007,WH001,North,S004,114,2308,4,864,0,0,0,20.95,45.26,0.5
2022-01-12,P007,WH002,South,S004,91,2163,8,1382,0,0,0,22.97,47.99,0.5
2022-01-12,P007,WH003,East,S004,138,4164,3,777,0,0,0,21.31,53.42,0.5
2022-01-12,P008,WH001,North,S004,29,657,9,486,0,0,0,91.02,46.33,1.9
2022-01-12,P008,WH002,South,S004,24,505,10,432,0,0,0,97.52,52.3,1.9
2022-01-12,P008,WH003,East,S004,38,562,4,259,0,0,0,96.49,52.51,1.9
2022-01-12,P009,WH001,North,S005,73,1313,6,792,0,0,0,29.14,47.47,0.56
2022-01-12,P009,WH002,South,S005,53,1578,5,528,0,0,0,28.77,49.5,0.56
2022-01-12,P009,WH003,East,S005,89,1214,5,792,0,0,0,29.14,45.63,0.56
2022-01-12,P010,WH001,North,S005,51,1029,4,360,0,0,0,57.2,48.47,1.1
2022-01-12,P010,WH002,South,S005,40,1202,8,576,0,0,0,54.55,45.52,1.1
2022-01-12,P010,WH003,East,S005,67,1849,5,540,0,0,0,55.85,47.57,1.1
2022-01-13,P001,WH001,North,S001,68,2459,11,1584,0,0,0,24.62,51.09,0.5
2022-01-13,P001,WH002,South,S001,59,1826,5,576,0,0,0,25.06,50.61,0.5
2022-01-13,P001,WH003,East,S001,94,2490,7,1209,0,0,0,23.95,50.44,0.5
2022-01-13,P002,WH001,North,S001,47,865,2,192,0,0,0,46.57,54.46,0.9
2022-01-13,P002,WH002,South,S001,41,879,11,844,0,0,0,45.2,51.51,0.9
2022-01-13,P002,WH003,East,S001,65,1773,5,576,0,0,0,42.98,49.59,0.9
2022-01-13,P003,WH001,North,S002,125,2383,8,1920,0,0,0,11.8,46.65,0.5
2022-01-13,P003,WH002,South,S002,110,1800,10,1920,0,0,0,12.46,53.78,0.5
2022-01-13,P003,WH003,East,S002,156,3412,8,2304,0,0,0,12.33,54.85,0.5
2022-01-13,P004,WH001,North,S002,45,914,6,432,0,0,0,76.84,49.98,1.6
2022-01-13,P004,WH002,South,S002,36,640,8,460,0,0,0,83.72,52.76,1.6
2022-01-13,P004,WH003,East,S002,49,881,4,345,0,0,0,80.62,52.93,1.6
2022-01-13,P005,WH001,North,S003,116,2027,8,1440,0,0,0,18.06,54.15,0.5
2022-01-13,P005,WH002,South,S003,86,2196,5,720,0,0,0,18.64,48.17,0.5
2022-01-13,P005,WH003,East,S003,118,3709,7,1512,0,0,0,17.46,46.41,0.5
2022-01-13,P006,WH001,North,S003,54,1269,7,756,0,0,0,33.54,51.15,0.7
2022-01-13,P006,WH002,South,S003,50,1069,7,604,0,0,0,34.71,54.67,0.7
2022-01-13,P006,WH003,East,S003,64,2095,7,907,0,0,0,33.82,49.27,0.7
2022-01-13,P007,WH001,North,S004,122,2722,6,1296,0,0,0,22.86,52.19,0.5
2022-01-13,P007,WH002,South,S004,100,1589,6,1036,0,0,0,22.7,53.58,0.5
2022-01-13,P007,WH003,East,S004,178,2705,7,1814,0,0,0,22.71,49.71,0.5
2022-01-13,P008,WH001,North,S004,22,665,5,270,0,0,0,93.43,53.28,1.9
2022-01-13,P008,WH002,South,S004,26,673,5,216,0,0,0,92.53,46.01,1.9
2022-01-13,P008,WH003,East,S004,34,767,5,324,0,0,0,96.44,52.49,1.9
2022-01-13,P009,WH001,North,S005,61,2082,9,1188,0,0,0,29.34,49.71,0.56
2022-01-13,P009,WH002,South,S005,53,1490,7,739,0,0,0,28.52,48.25,0.56
2022-01-13,P009,WH003,East,S005,85,2488,8,1267,0,0,0,28.4,47.79,0.56
2022-01-13,P010,WH001,North,S005,51,934,10,900,0,0,0,52.43,47.13,1.1
2022-01-13,P010,WH002,South,S005,45,1202,4,288,0,0,0,56.46,53.71,1.1
2022-01-13,P010,WH003,East,S005,65,1071,9,972,0,0,0,55.94,54.07,1.1
2022-01-14,P001,WH001,North,S001,80,1718,5,720,0,0,0,25.12,53.65,0.5
2022-01-14,P001,WH002,South,S001,67,971,6,691,0,0,0,23.86,49.23,0.5
2022-01-14,P001,WH003,East,S001,102,1749,7,1209,0,0,0,24.48,53.58,0.5
2022-01-14,P002,WH001,North,S001,55,1476,7,672,0,0,0,47.08,45.18,0.9
2022-01-14,P002,WH002,South,S001,38,1201,9,691,0,0,0,46.68,47.82,0.9
2022-01-14,P002,WH003,East,S001,68,1466,5,576,0,0,0,43.84,45.97,0.9
2022-01-14,P003,WH001,North,S002,136,2482,6,1440,0,0,0,11.76,50.98,0.5
2022-01-14,P003,WH002,South,S002,122,1495,5,960,0,0,0,12.42,54.03,0.5
2022-01-14,P003,WH003,East,S002,182,4675,10,2880,0,0,0,11.49,46.85,0.5
2022-01-14,P004,WH001,North,S002,44,551,5,360,0,0,0,83.96,50.83,1.6
2022-01-14,P004,WH002,South,S002,33,458,9,518,0,0,0,80.79,53.31,1.6
2022-01-14,P004,WH003,East,S002,50,1349,8,691,0,0,0,80.57,53.79,1.6
2022-01-14,P005,WH001,North,S003,69,1899,8,1440,0,0,0,18.49,49.35,0.5
2022-01-14,P005,WH002,South,S003,90,1691,7,1008,0,0,0,18.24,51.07,0.5
2022-01-14,P005,WH003,East,S003,147,2088,8,1728,0,0,0,17.29,50.12,0.5
2022-01-14,P006,WH001,North,S003,59,1496,2,216,0,0,0,35.35,54.51,0.7
2022-01-14,P006,WH002,South,S003,49,1181,10,864,0,0,0,34.14,45.71,0.7
2022-01-14,P006,WH003,East,S003,69,1010,2,259,0,0,0,34.22,46.4,0.7
2022-01-14,P007,WH001,North,S004,102,2908,6,1296,0,0,0,21.36,47.81,0.5
2022-01-14,P007,WH002,South,S004,95,1280,7,1209,0,0,0,20.98,47.19,0.5
2022-01-14,P007,WH003,East,S004,141,3982,5,1296,0,0,0,22.03,50.72,0.5
2022-01-14,P008,WH001,North,S004,32,609,6,324,0,0,0,96.11,45.87,1.9
2022-01-14,P008,WH002,South,S004,23,536,5,216,0,0,0,94.94,53.74,1.9
2022-01-14,P008,WH003,East,S004,35,731,5,324,0,0,0,94.15,49.22,1.9
2022-01-14,P009,WH001,North,S005,77,1769,8,1056,0,0,0,28.91,48.09,0.56
2022-01-14,P009,WH002,South,S005,61,1498,5,528,0,0,0,27.67,46.14,0.56
2022-01-14,P009,WH003,East,S005,66,1359,5,792,0,0,0,28.7,49.19,0.56
2022-01-14,P010,WH001,North,S005,54,1260,6,540,0,0,0,54.24,51.79,1.1
2022-01-14,P010,WH002,South,S005,40,985,7,504,0,0,0,55.62,54.13,1.1
2022-01-14,P010,WH003,East,S005,64,921,8,864,0,0,0,52.62,54.02,1.1
2022-01-15,P001,WH001,North,S001,75,1757,5,720,0,0,1,23.86,50.77,0.5
2022-01-15,P001,WH002,South,S001,77,1236,4,460,0,0,1,25.38,52.29,0.5
2022-01-15,P001,WH003,East,S001,119,2003,8,1382,0,0,1,24.44,51.73,0.5
2022-01-15,P002,WH001,North,S001,70,1127,5,480,0,0,1,46.45,52.98,0.9
2022-01-15,P002,WH002,South,S001,39,1011,5,384,0,0,1,45.45,48.71,0.9
2022-01-15,P002,WH003,East,S001,85,1269,9,1036,0,0,1,44.69,46.67,0.9
2022-01-15,P003,WH001,North,S002,139,1819,6,1440,0,0,1,12.16,51.46,0.5
2022-01-15,P003,WH002,South,S002,117,2191,6,1152,0,0,1,12.21,48.11,0.5
2022-01-15,P003,WH003,East,S002,152,2741,9,2592,0,0,1,11.94,54.88,0.5
2022-01-15,P004,WH001,North,S002,42,877,7,504,0,0,1,80.04,45.28,1.6
2022-01-15,P004,WH002,South,S002,37,443,7,403,0,0,1,79.1,45.31,1.6
2022-01-15,P004,WH003,East,S002,54,881,10,864,0,0,1,76.93,54.0,1.6
2022-01-15,P005,WH001,North,S003,116,2914,7,1260,0,0,1,18.59,51.03,0.5
2022-01-15,P005,WH002,South,S003,93,1607,7,1008,0,0,1,18.07,48.4,0.5
2022-01-15,P005,WH003,East,S003,144,2746,4,864,0,0,1,18.6,52.62,0.5
2022-01-15,P006,WH001,North,S003,55,1073,5,540,0,0,1,33.45,46.95,0.7
2022-01-15,P006,WH002,South,S003,48,1468,5,432,0,0,1,34.47,50.58,0.7
2022-01-15,P006,WH003,East,S003,74,1525,7,907,0,0,1,34.96,51.26,0.7
2022-01-15,P007,WH001,North,S004,146,2806,8,1728,0,0,1,21.34,51.21,0.5
2022-01-15,P007,WH002,South,S004,107,2085,6,1036,0,0,1,21.4,50.43,0.5
2022-01-15,P007,WH003,East,S004,175,4146,10,2592,0,0,1,22.64,46.31,0.5
2022-01-15,P008,WH001,North,S004,36,543,6,324,0,0,1,99.22,53.77,1.9
2022-01-15,P008,WH002,South,S004,27,739,4,172,0,0,1,98.45,49.83,1.9
2022-01-15,P008,WH003,East,S004,33,661,9,583,0,0,1,97.49,47.03,1.9
2022-01-15,P009,WH001,North,S005,89,1613,2,264,0,0,1,29.02,50.77,0.56
2022-01-15,P009,WH002,South,S005,68,1645,7,739,0,0,1,28.21,52.65,0.56
2022-01-15,P009,WH003,East,S005,118,2567,6,950,0,0,1,29.07,45.62,0.56
2022-01-15,P010,WH001,North,S005,63,1220,2,180,0,0,1,52.36,54.26,1.1
2022-01-15,P010,WH002,South,S005,58,1042,6,432,0,0,1,52.99,51.93,1.1
2022-01-15,P010,WH003,East,S005,62,1660,4,432,0,0,1,53.41,47.79,1.1
2022-01-16,P001,WH001,North,S001,105,1472,8,1152,0,0,1,25.59,45.14,0.5
2022-01-16,P001,WH002,South,S001,80,1004,8,921,0,0,1,25.67,52.53,0.5
2022-01-16,P001,WH003,East,S001,130,2718,8,1382,0,0,1,23.97,51.14,0.5
2022-01-16,P002,WH001,North,S001,57,1094,6,576,0,0,1,43.05,49.07,0.9
2022-01-16,P002,WH002,South,S001,45,1183,6,460,0,0,1,43.08,54.48,0.9
2022-01-16,P002,WH003,East,S001,76,1186,8,921,0,0,1,45.0,45.77,0.9
2022-01-16,P003,WH001,North,S002,170,1869,8,1920,0,0,1,11.88,45.73,0.5
2022-01-16,P003,WH002,South,S002,111,1946,5,960,0,0,1,12.52,53.03,0.5
2022-01-16,P003,WH003,East,S002,208,3023,6,1728,0,0,1,11.67,49.76,0.5
2022-01-16,P004,WH001,North,S002,47,960,7,504,0,0,1,81.18,48.58,1.6
2022-01-16,P004,WH002,South,S002,24,762,7,403,0,0,1,76.57,51.25,1.6
2022-01-16,P004,WH003,East,S002,49,1250,8,691,0,0,1,82.43,53.23,1.6
2022-01-16,P005,WH001,North,S003,133,1567,12,2160,0,0,1,17.59,52.75,0.5
2022-01-16,P005,WH002,South,S003,74,1250,6,864,0,0,1,17.2,51.3,0.5
2022-01-16,P005,WH003,East,S003,128,1581,9,1944,0,0,1,17.18,50.11,0.5
2022-01-16,P006,WH001,North,S003,79,854,4,432,0,0,1,33.26,53.39,0.7
2022-01-16,P006,WH002,South,S003,62,902,5,432,0,0,1,34.51,46.02,0.7
2022-01-16,P006,WH003,East,S003,92,1350,6,777,0,0,1,36.37,52.89,0.7
2022-01-16,P007,WH001,North,S004,156,2388,6,1296,0,0,1,21.1,54.64,0.5
2022-01-16,P007,WH002,South,S004,113,1931,10,1728,0,0,1,22.45,51.33,0.5
2022-01-16,P007,WH003,East,S004,190,4390,9,2332,0,0,1,22.99,52.61,0.5
2022-01-16,P008,WH001,North,S004,31,452,9,486,0,0,1,96.37,52.82,1.9
2022-01-16,P008,WH002,South,S004,27,729,6,259,0,0,1,94.36,50.0,1.9
2022-01-16,P008,WH003,East,S004,35,714,6,388,0,0,1,90.75,48.7,1.9
2022-01-16,P009,WH001,North,S005,82,2050,9,1188,0,0,1,27.19,53.5,0.56
2022-01-16,P009,WH002,South,S005,66,1701,11,1161,0,0,1,28.5,47.16,0.56
2022-01-16,P009,WH003,East,S005,84,1379,8,1267,0,0,1,28.67,51.52,0.56
2022-01-16,P010,WH001,North,S005,66,1010,4,360,0,0,1,53.35,52.13,1.1
2022-01-16,P010,WH002,South,S005,45,791,8,576,0,0,1,52.86,45.58,1.1
2022-01-16,P010,WH003,East,S005,56,1695,7,756,0,0,1,54.34,45.15,1.1
2022-01-17,P001,WH001,North,S001,80,1638,2,288,0,0,0,25.24,50.31,0.5
2022-01-17,P001,WH002,South,S001,66,1954,6,691,0,0,0,25.44,50.19,0.5
2022-01-17,P001,WH003,East,S001,112,2598,5,864,0,0,0,26.19,50.21,0.5
2022-01-17,P002,WH001,North,S001,59,817,8,768,0,0,0,42.83,47.66,0.9
2022-01-17,P002,WH002,South,S001,49,959,5,384,0,0,0,44.42,48.48,0.9
2022-01-17,P002,WH003,East,S001,67,1819,7,806,0,0,0,46.79,45.24,0.9
2022-01-17,P003,WH001,North,S002,149,2854,8,1920,0,0,0,11.76,48.98,0.5
2022-01-17,P003,WH002,South,S002,109,2842,3,576,0,0,0,11.47,49.74,0.5
2022-01-17,P003,WH003,East,S002,176,2324,7,2016,0,0,0,11.67,48.66,0.5
2022-01-17,P004,WH001,North,S002,39,976,6,432,0,0,0,80.63,52.81,1.6
2022-01-17,P004,WH002,South,S002,34,788,6,345,0,0,0,81.39,48.88,1.6
2022-01-17,P004,WH003,East,S002,44,1427,4,345,0,0,0,79.76,47.91,1.6
2022-01-17,P005,WH001,North,S003,107,1429,8,1440,0,0,0,17.11,46.47,0.5
2022-01-17,P005,WH002,South,S003,74,1251,11,1584,0,0,0,18.05,54.58,0.5
2022-01-17,P005,WH003,East,S003,124,3050,3,648,0,0,0,17.59,45.76,0.5
2022-01-17,P006,WH001,North,S003,60,1382,9,972,0,0,0,33.4,49.33,0.7
2022-01-17,P006,WH002,South,S003,48,814,4,345,0,0,0,36.2,45.5,0.7
2022-01-17,P006,WH003,East,S003,70,2195,8,1036,0,0,0,36.58,46.97,0.7
2022-01-17,P007,WH001,North,S004,125,2143,7,1512,0,0,0,22.21,49.37,0.5
2022-01-17,P007,WH002,South,S004,101,2961,5,864,0,0,0,22.64,46.9,0.5
2022-01-17,P007,WH003,East,S004,149,4432,8,2073,0,0,0,21.26,52.57,0.5
2022-01-17,P008,WH001,North,S004,37,527,6,324,0,0,0,96.58,51.41,1.9
2022-01-17,P008,WH002,South,S004,25,649,4,172,0,0,0,90.36,49.99,1.9
2022-01-17,P008,WH003,East,S004,31,685,8,518,0,0,0,97.17,53.48,1.9
2022-01-17,P009,WH001,North,S005,74,1006,5,660,0,0,0,28.45,49.81,0.56
2022-01-17,P009,WH002,South,S005,58,1194,5,528,0,0,0,29.38,54.2,0.56
2022-01-17,P009,WH003,East,S005,76,2359,3,475,0,0,0,29.26,54.18,0.56
2022-01-17,P010,WH001,North,S005,40,1371,9,810,0,0,0,55.35,47.51,1.1
2022-01-17,P010,WH002,South,S005,48,698,4,288,0,0,0,57.3,46.92,1.1
2022-01-17,P010,WH003,East,S005,62,1029,5,540,0,0,0,52.45,45.39,1.1
2022-01-18,P001,WH001,North,S001,79,2424,8,1152,0,0,0,24.84,50.82,0.5
2022-01-18,P001,WH002,South,S001,70,1717,12,1382,0,0,0,24.63,47.82,0.5
2022-01-18,P001,WH003,East,S001,97,2615,8,1382,0,0,0,24.99,49.76,0.5
2022-01-18,P002,WH001,North,S001,58,881,4,384,0,0,0,46.6,48.32,0.9
2022-01-18,P002,WH002,South,S001,30,1189,7,537,0,0,0,44.24,53.36,0.9
2022-01-18,P002,WH003,East,S001,74,1595,8,921,0,0,0,46.69,46.52,0.9
2022-01-18,P003,WH001,North,S002,109,2787,7,1680,0,0,0,11.55,45.38,0.5
2022-01-18,P003,WH002,South,S002,120,1508,2,384,0,0,0,11.67,54.73,0.5
2022-01-18,P003,WH003,East,S002,144,2780,4,1152,0,0,0,12.28,45.01,0.5
2022-01-18,P004,WH001,North,S002,47,1136,8,576,0,0,0,78.42,49.23,1.6
2022-01-18,P004,WH002,South,S002,38,891,5,288,0,0,0,78.97,46.82,1.6
2022-01-18,P004,WH003,East,S002,58,1201,3,259,0,0,0,80.36,45.78,1.6
2022-01-18,P005,WH001,North,S003,93,2727,8,1440,0,0,0,18.81,50.84,0.5
2022-01-18,P005,WH002,South,S003,67,2088,8,1152,0,0,0,17.28,52.59,0.5
2022-01-18,P005,WH003,East,S003,154,2371,13,2808,0,0,0,18.59,54.33,0.5
2022-01-18,P006,WH001,North,S003,70,1287,8,864,0,0,0,35.68,54.21,0.7
2022-01-18,P006,WH002,South,S003,53,868,7,604,0,0,0,33.93,53.07,0.7
2022-01-18,P006,WH003,East,S003,63,2221,4,518,0,0,0,35.7,53.57,0.7
2022-01-18,P007,WH001,North,S004,131,3626,10,2160,0,0,0,21.74,49.96,0.5
2022-01-18,P007,WH002,South,S004,105,2533,5,864,0,0,0,20.96,48.84,0.5
2022-01-18,P007,WH003,East,S004,122,3734,6,1555,0,0,0,22.1,53.17,0.5
2022-01-18,P008,WH001,North,S004,38,859,7,378,0,0,0,97.85,46.79,1.9
2022-01-18,P008,WH002,South,S004,18,375,9,388,0,0,0,91.74,53.65,1.9
2022-01-18,P008,WH003,East,S004,32,1041,4,259,0,0,0,97.82,51.73,1.9
2022-01-18,P009,WH001,North,S005,82,1720,4,528,0,0,0,29.14,53.33,0.56
2022-01-18,P009,WH002,South,S005,61,1077,5,528,0,0,0,27.59,48.07,0.56
2022-01-18,P009,WH003,East,S005,74,2326,9,1425,0,0,0,26.79,49.05,0.56
2022-01-18,P010,WH001,North,S005,47,1050,8,720,0,0,0,54.08,51.85,1.1
2022-01-18,P010,WH002,South,S005,40,1208,5,360,0,0,0,55.94,51.42,1.1
2022-01-18,P010,WH003,East,S005,53,1245,8,864,0,0,0,52.81,52.51,1.1
2022-01-19,P001,WH001,North,S001,78,2468,3,432,0,0,0,25.05,45.68,0.5
2022-01-19,P001,WH002,South,S001,65,1694,5,576,0,0,0,24.81,52.05,0.5
2022-01-19,P001,WH003,East,S001,86,1726,3,518,0,0,0,24.96,47.05,0.5
2022-01-19,P002,WH001,North,S001,49,1335,4,384,0,0,0,45.47,54.69,0.9
2022-01-19,P002,WH002,South,S001,44,633,7,537,0,0,0,45.56,50.99,0.9
2022-01-19,P002,WH003,East,S001,56,864,8,921,0,0,0,43.88,54.65,0.9
2022-01-19,P003,WH001,North,S002,159,3216,9,2160,0,0,0,11.73,48.13,0.5
2022-01-19,P003,WH002,South,S002,125,3220,7,1344,0,0,0,11.59,46.06,0.5
2022-01-19,P003,WH003,East,S002,162,3803,7,2016,0,0,0,12.22,52.01,0.5
2022-01-19,P004,WH001,North,S002,40,947,6,432,0,0,0,79.6,47.53,1.6
2022-01-19,P004,WH002,South,S002,32,906,7,403,0,0,0,81.38,46.89,1.6
2022-01-19,P004,WH003,East,S002,49,713,6,518,0,0,0,83.32,52.48,1.6
2022-01-19,P005,WH001,North,S003,84,2106,6,1080,0,0,0,17.12,52.23,0.5
2022-01-19,P005,WH002,South,S003,101,1967,9,1296,0,0,0,18.39,47.42,0.5
2022-01-19,P005,WH003,East,S003,130,1610,8,1728,0,0,0,17.49,47.48,0.5
2022-01-19,P006,WH001,North,S003,55,861,5,540,0,0,0,35.81,49.59,0.7
2022-01-19,P006,WH002,South,S003,59,700,8,691,0,0,0,36.18,54.51,0.7
2022-01-19,P006,WH003,East,S003,79,2157,7,907,0,0,0,33.95,50.44,0.7
2022-01-19,P007,WH001,North,S004,146,3170,8,1728,0,0,0,21.05,50.21,0.5
2022-01-19,P007,WH002,South,S004,108,2273,6,1036,0,0,0,21.49,50.38,0.5
2022-01-19,P007,WH003,East,S004,165,3621,6,1555,0,0,0,21.9,52.87,0.5
2022-01-19,P008,WH001,North,S004,26,778,8,432,0,0,0,94.45,49.28,1.9
2022-01-19,P008,WH002,South,S004,26,343,7,302,0,0,0,93.03,53.25,1.9
2022-01-19,P008,WH003,East,S004,35,670,6,388,0,0,0,90.78,50.03,1.9
2022-01-19,P009,WH001,North,S005,83,1104,6,792,0,0,0,27.75,52.64,0.56
2022-01-19,P009,WH002,South,S005,52,944,8,844,0,0,0,26.8,46.6,0.56
2022-01-19,P009,WH003,East,S005,97,2555,4,633,0,0,0,28.52,53.14,0.56
2022-01-19,P010,WH001,North,S005,50,938,5,450,0,0,0,55.08,47.5,1.1
2022-01-19,P010,WH002,South,S005,31,785,8,576,0,0,0,56.59,53.29,1.1
2022-01-19,P010,WH003,East,S005,66,1819,6,648,0,0,0,54.2,48.27,1.1
2022-01-20,P001,WH001,North,S001,81,1852,5,720,0,0,0,24.23,50.03,0.5
2022-01-20,P001,WH002,South,S001,70,1808,8,921,0,0,0,25.62,53.59,0.5
2022-01-20,P001,WH003,East,S001,125,1535,4,691,0,0,0,24.2,51.74,0.5
2022-01-20,P002,WH001,North,S001,48,818,8,768,0,0,0,42.76,46.65,0.9
2022-01-20,P002,WH002,South,S001,50,956,8,614,0,0,0,43.13,46.61,0.9
2022-01-20,P002,WH003,East,S001,64,1252,7,806,0,0,0,43.75,46.05,0.9
2022-01-20,P003,WH001,North,S002,180,2334,7,1680,0,0,0,11.87,45.58,0.5
2022-01-20,P003,WH002,South,S002,102,3252,5,960,0,0,0,12.07,51.16,0.5
2022-01-20,P003,WH003,East,S002,135,3677,3,864,0,0,0,12.24,51.96,0.5
2022-01-20,P004,WH001,North,S002,41,824,4,288,0,0,0,81.05,53.71,1.6
2022-01-20,P004,WH002,South,S002,29,772,7,403,0,0,0,78.7,46.17,1.6
2022-01-20,P004,WH003,East,S002,52,810,5,432,0,0,0,83.17,48.92,1.6
2022-01-20,P005,WH001,North,S003,105,2073,4,720,0,0,0,18.53,45.18,0.5
2022-01-20,P005,WH002,South,S003,83,1862,5,720,0,0,0,18.34,51.28,0.5
2022-01-20,P005,WH003,East,S003,130,3387,10,2160,0,0,0,18.62,53.21,0.5
2022-01-20,P006,WH001,North,S003,47,1650,6,648,0,0,0,33.89,49.51,0.7
2022-01-20,P006,WH002,South,S003,45,969,6,518,0,0,0,36.41,53.04,0.7
2022-01-20,P006,WH003,East,S003,73,1652,8,1036,0,0,0,33.48,54.68,0.7
2022-01-20,P007,WH001,North,S004,116,2396,7,1512,0,0,0,21.85,53.04,0.5
2022-01-20,P007,WH002,South,S004,87,1875,5,864,0,0,0,21.05,48.73,0.5
2022-01-20,P007,WH003,East,S004,140,3775,2,518,0,0,0,22.46,51.57,0.5
2022-01-20,P008,WH001,North,S004,30,398,11,594,0,0,0,97.59,53.04,1.9
2022-01-20,P008,WH002,South,S004,22,648,7,302,0,0,0,97.68,50.84,1.9
2022-01-20,P008,WH003,East,S004,41,809,8,518,0,0,0,96.63,46.4,1.9
2022-01-20,P009,WH001,North,S005,89,1187,8,1056,0,0,0,29.09,46.95,0.56
2022-01-20,P009,WH002,South,S005,64,1574,7,739,0,0,0,28.43,50.97,0.56
2022-01-20,P009,WH003,East,S005,94,2161,8,1267,0,0,0,27.93,46.56,0.56
2022-01-20,P010,WH001,North,S005,46,843,8,720,0,0,0,53.58,48.14,1.1
2022-01-20,P010,WH002,South,S005,40,1181,4,288,0,0,0,53.28,50.07,1.1
2022-01-20,P010,WH003,East,S005,64,1204,6,648,0,0,0,55.88,53.22,1.1
2022-01-21,P001,WH001,North,S001,93,1432,4,576,0,0,0,25.34,54.39,0.5
2022-01-21,P001,WH002,South,S001,57,1066,5,576,0,0,0,24.3,51.95,0.5
